Sentence_ID,Token,Label
128,.,n
129,i,n
129,think,n
129,you,n
129,are,n
129,on,n
129,to,n
129,etwas,n
129,hier,n
129,.,n
130,girls,n
130,should,n
130,have,n
130,short,n
130,hair,n
130,and,n
130,boys,n
130,should,n
130,have,n
130,long,n
130,hair,n
130,and,n
130,genderqueer,n
130,people,n
130,can,n
130,do,n
130,whatever,B-B
130,the,B
130,fick,B
130,they,n
130,want,n
130,.,n
131,he,n
131,never,n
131,faced,n
131,oppression,n
131,for,n
131,being,n
131,white,n
131,.,n
132,i,n
132,will,n
132,call,n
132,my,n
132,friends,n
132,and,n
132,we,n
132,geh,n
132,und,n
132,fick,B-B
132,dich,B
132,up,B
132,that,n
132,nigger,B-B
132,.,n
133,super,n
133,",",n
133,warum,n
133,machen,n
133,sich,n
133,alle,n
133,über,n
133,dich,n
133,lustig,n
133,",",n
133,wenn,n
133,du,n
133,kein,n
133,queer,n
133,homosexueller,n
133,bist,n
133,?,n
134,i,n
134,spoke,n
134,about,n
134,my,n
134,abtreibung,n
134,on,n
134,my,n
134,show,n
134,tonight,n
134,because,n
134,i,n
134,can,n
134,not,n
134,sit,n
134,idly,n
134,by,n
134,while,n
134,womens,n
134,rights,n
134,are,n
134,stripped,n
134,away,n
134,.,n
135,ein,n
135,towelhead,B-B
135,wäre,n
135,natürlich,n
135,nicht,n
135,beunruhigt,n
135,alles,n
135,läuft,n
135,wie,n
135,geplant,n
135,.,n
136,good,n
136,morning,n
136,everyone,n
136,following,n
136,one,n
136,of,n
136,the,n
136,worst,n
136,days,n
136,of,n
136,my,n
136,leben,n
136,i,n
136,just,n
136,want,n
136,to,n
136,formally,n
136,apologise,n
136,for,n
136,the,n
136,outrage,n
136,i,n
136,caused,n
136,.,n
137,cause,n
137,i,n
137,am,n
137,black,n
137,i,n
137,sound,n
137,like,n
137,dumb,B-B
137,if,n
137,that,n
137,ai,n
137,nt,n
137,the,n
137,absolut,n
137,dümmste,B-B
137,shit,B
137,i,n
137,have,n
137,lesen,n
137,.,n
138,für,n
138,mich,n
138,sah,n
138,es,n
138,wie,n
138,ein,n
138,religious,n
138,aufstand,n
138,aus,n
138,",",n
138,außer,n
138,dass,n
138,es,n
138,nicht,n
138,in,n
138,einem,n
138,muslimischen,n
138,land,n
138,war,n
138,",",n
138,wo,n
138,du,n
138,freedom,n
138,of,n
138,speech,n
138,hast,n
138,oder,n
138,dich,n
138,versammelst,n
138,",",n
138,um,n
138,anderen,n
138,ihren,n
138,willen,n
138,aufzuzwingen,n
138,",",n
138,es,n
138,kommt,n
138,in,n
138,eine,n
138,westliche,n
138,nation,n
138,in,n
138,deiner,n
138,nähe,n
138,.,n
139,did,n
139,i,n
139,just,n
139,say,n
139,edition,n
139,instead,n
139,of,n
139,addition,n
139,i,n
139,might,n
139,be,n
139,a,n
139,little,n
139,müde,n
139,.,n
140,remove,n
140,all,n
140,muslims,n
140,and,n
140,niggers,B-B
140,and,n
140,kikes,B-B
140,from,n
140,the,n
140,vereinigte,n
140,staaten,n
140,of,n
140,america,n
140,this,n
140,is,n
140,the,n
140,angemessene,n
140,antwort,n
140,to,n
140,what,n
140,these,n
140,animals,n
140,have,n
140,been,n
140,doing,n
140,to,n
140,human,n
140,beings,n
140,.,n
141,it,n
141,feels,n
141,so,n
141,blöd,B-B
141,and,n
141,irrational,n
141,crying,n
141,about,n
141,something,n
141,i,n
141,more,n
141,or,n
141,less,n
141,expected,n
141,would,n
141,happen,n
141,.,n
142,wirklich,n
142,abgesehen,n
142,vom,n
142,tunnelbau,n
142,",",n
142,arabs,n
142,provided,n
142,the,n
142,world,n
142,?,n
143,real,n
143,donald,n
143,trump,n
143,is,n
143,a,n
143,verdammtes,B-B
143,child,n
143,.,n
144,do,n
144,some,n
144,verdammtes,B-B
144,research,n
144,before,n
144,u,n
144,post,n
144,…,n
144,keeps,n
144,u,n
144,from,n
144,looking,n
144,like,n
144,an,n
144,ignorant,B-B
144,schwachkopf,B
144,.,n
145,you,n
145,can,n
145,argue,n
145,the,n
145,same,n
145,for,n
145,anyone,n
145,else,n
145,that,n
145,been,n
145,assaulted,n
145,in,n
145,a,n
145,different,n
145,way,n
145,if,n
145,you,n
145,think,n
145,all,n
145,körperverletzungsfälle,n
145,should,n
145,not,n
145,involve,n
145,monetäre,n
145,abwicklung,n
145,that,n
145,number,n
145,thing,n
145,but,n
145,the,n
145,point,n
145,is,n
145,calling,n
145,victims,n
145,of,n
145,vergewaltigung,n
145,von,n
145,prostituierten,n
145,for,n
145,abwicklungsgeld,n
145,is,n
145,wrong,n
145,.,n
146,ich,n
146,will,n
146,nicht,n
146,auf,n
146,twitter,n
146,sein,n
146,",",n
146,wenn,n
146,das,n
146,urteil,n
146,für,n
146,die,n
146,white,n
146,bitch,B-B
146,bekannt,n
146,wird,n
146,",",n
146,die,n
146,den,n
146,blacks,n
146,in,n
146,seiner,n
146,eigenen,n
146,wohnung,n
146,getötet,n
146,hat,n
146,",",n
146,wenn,n
146,sie,n
146,nicht,n
146,wegen,n
146,mordes,n
146,schuldig,n
146,ist,n
146,",",n
146,kann,n
146,ich,n
146,einfach,n
146,nicht,n
146,hier,n
146,sein,n
146,.,n
147,i,n
147,verdammt,B-B
147,love,n
147,you,n
147,.,n
148,lmao,n
148,",",n
148,sie,n
148,hat,n
148,diesen,n
148,white,n
148,ass,B-B
148,moaning,n
148,.,n
149,von,n
149,allen,n
149,frauen,n
149,",",n
149,die,n
149,in,n
149,letzter,n
149,zeit,n
149,prominente,n
149,männer,n
149,der,n
149,sexuellen,n
149,harassment,n
149,oder,n
149,rape,n
149,beschuldigen,n
149,",",n
149,muss,n
149,diese,n
149,frau,n
149,die,n
149,bisher,n
149,mutigste,n
149,sein,n
149,.,n
150,nigger,B-B
150,schicken,n
150,zu,n
150,meinem,n
150,geburtstag,n
150,wirklich,n
150,pakete,n
150,zu,n
150,mir,n
150,nach,n
150,hause,n
150,und,n
150,idek,n
150,",",n
150,wer,n
150,sie,n
150,schickt,n
150,.,n
151,the,n
151,music,n
151,industry,n
151,is,n
151,such,n
151,a,n
151,mean,n
151,ass,B-B
151,place,n
151,and,n
151,making,n
151,legitimate,n
151,freundschaft,n
151,i,n
151,m,n
151,business,n
151,is,n
151,easier,n
151,said,n
151,als,n
151,done,n
151,.,n
152,holy,B-B
152,verdammte,B
152,scheiße,B
152,i,n
152,am,n
152,so,n
152,happy,n
152,.,n
153,do,n
153,nt,n
153,take,n
153,the,n
153,card,n
153,or,n
153,do,n
153,nt,n
153,carry,n
153,a,n
153,balance,n
153,.,n
154,men,n
154,are,n
154,awful,n
154,",",n
154,like,n
154,",",n
154,really,n
154,awful,n
154,.,n
155,i,n
155,literally,n
155,never,n
155,took,n
155,the,n
155,pacer,n
155,test,n
155,what,n
155,is,n
155,the,n
155,collective,n
155,fever,n
155,dream,n
155,you,n
155,all,n
155,habt,n
155,is,n
155,this,n
155,the,n
155,mandela,n
155,affect,n
155,did,n
155,i,n
155,switch,n
155,timelines,n
155,.,n
156,gb,n
156,turned,n
156,into,n
156,an,n
156,faggoty,B-B
156,and,n
156,muzzie,B-B
156,orwellian,n
156,scheißloch,B-B
156,auf,n
156,lizzie,n
156,uhr,n
156,for,n
156,all,n
156,these,n
156,so,n
156,called,n
156,nobles,n
156,they,n
156,should,n
156,be,n
156,dangling,n
156,from,n
156,lampposts,n
156,.,n
157,ich,n
157,habe,n
157,keine,n
157,german,n
157,schulden,n
157,lol,n
157,.,n
158,can,n
158,not,n
158,glauben,n
158,schlampen,B-B
158,really,n
158,be,n
158,out,n
158,here,n
158,watching,n
158,the,n
158,absolute,n
158,pile,B-B
158,of,B
158,trash,B
158,.,n
159,twitter,n
159,says,n
159,i,n
159,engaged,n
159,in,n
159,gezielte,n
159,belästigung,n
159,and,n
159,denied,n
159,my,n
159,appeal,n
159,did,n
159,not,n
159,provide,n
159,the,n
159,tweet,n
159,or,n
159,who,n
159,i,n
159,supposedly,n
159,harassed,n
159,.,n
160,hahaha,n
160,and,n
160,that,n
160,nigger,B-B
160,has,n
160,someone,n
160,thinking,n
160,they,n
160,should,n
160,fight,n
160,for,n
160,him,n
160,what,n
160,a,n
160,god,n
160,.,n
161,like,n
161,a,n
161,kike,B-B
161,ya,n
161,fettschwein,B-B
161,the,n
161,world,n
161,is,n
161,full,n
161,of,n
161,pieces,B-B
161,of,B
161,shit,B
161,like,n
161,you,n
161,cunt,B-B
161,.,n
162,to,n
162,infinity,n
162,and,n
162,beyond,n
162,my,n
162,friend,n
162,no,n
162,ones,n
162,ever,n
162,really,n
162,gone,n
162,when,n
162,they,n
162,are,n
162,in,n
162,our,n
162,herzen,n
162,forever,n
162,.,n
163,georgia,n
163,will,n
163,put,n
163,your,n
163,arsch,B-B
163,in,n
163,jail,n
163,if,n
163,you,n
163,go,n
163,out,n
163,of,n
163,state,n
163,for,n
163,an,n
163,abtreibung,n
163,.,n
164,ich,n
164,fucking,B-B
164,hasse,n
164,es,n
164,hier,n
164,.,n
165,i,n
165,bet,n
165,you,n
165,all,n
165,better,n
165,be,n
165,verdammt,B-B
165,playing,n
165,after,n
165,i,n
165,almost,n
165,died,n
165,at,n
165,the,n
165,wedding,n
165,.,n
166,just,n
166,another,n
166,female,n
166,sandnigger,B-B
166,.,n
167,no,n
167,offense,n
167,but,n
167,some,n
167,of,n
167,you,n
167,all,n
167,are,n
167,scheiß,B-B
167,arsch,B
167,people,n
167,and,n
167,get,n
167,blessed,n
167,with,n
167,someone,n
167,who,n
167,will,n
167,be,n
167,there,n
167,4,n
167,you,n
167,and,n
167,puts,n
167,up,n
167,with,n
167,your,n
167,scheiße,B-B
167,.,n
168,i,n
168,ask,n
168,jim,n
168,how,n
168,to,n
168,steal,n
168,a,n
168,pop-sockel,n
168,from,n
168,target,n
168,and,n
168,he,n
168,told,n
168,me,n
168,to,n
168,get,n
168,a,n
168,scooter,n
168,and,n
168,act,n
168,retarded,B-B
168,.,n
169,i,n
169,am,n
169,a,n
169,hillbilly,B-B
169,.,n
170,verpiss,B-B
170,dich,B
170,",",n
170,kike,B-B
170,.,n
171,oprah,n
171,is,n
171,an,n
171,bejahende,n
171,handlung,n
171,of,n
171,shit,B-B
171,fat-ass,B
171,nigger,B
171,bitch,B
171,.,n
172,arabs,n
172,haben,n
172,die,n
172,mathematik,n
172,nicht,n
172,erfunden,n
172,",",n
172,sie,n
172,haben,n
172,das,n
172,konzept,n
172,der,n
172,zahl,n
172,erfunden,n
172,und,n
172,seitdem,n
172,nichts,n
172,mehr,n
172,damit,n
172,gemacht,n
172,.,n
173,wow,n
173,she,n
173,comes,n
173,right,n
173,out,n
173,and,n
173,says,n
173,the,n
173,real,n
173,people,n
173,oppressed,n
173,are,n
173,the,n
173,weiße,n
173,männchen,n
173,in,n
173,society,n
173,thanks,n
173,for,n
173,posting,n
173,this,n
173,.,n
174,vergiss,n
174,nicht,n
174,",",n
174,dass,n
174,wir,n
174,in,n
174,new,n
174,york,n
174,niemanden,n
174,mehr,n
174,als,n
174,illegal,n
174,aliens,n
174,bezeichnen,n
174,dürfen,n
174,.,n
175,this,n
175,scheiße,B-B
175,had,n
175,me,n
175,dead,n
175,as,n
175,fuck,B-B
175,.,n
176,die,n
176,gewalt,n
176,in,n
176,charlottesville,n
176,ist,n
176,aweful,n
176,.,n
177,lets,n
177,face,n
177,it,n
177,trump,n
177,is,n
177,a,n
177,fettrückstand,B-B
177,.,n
178,i,n
178,want,n
178,to,n
178,kommen,n
178,over,n
178,.,n
179,there,n
179,should,n
179,be,n
179,a,n
179,policy,n
179,to,n
179,tackle,n
179,the,n
179,issue,n
179,of,n
179,illegale,n
179,einwanderung,n
179,irrespective,n
179,of,n
179,their,n
179,religion,n
179,.,n
180,if,n
180,the,n
180,behörden,n
180,sagen,n
180,it,n
180,was,n
180,a,n
180,woman,n
180,shooter,n
180,we,n
180,know,n
180,for,n
180,certain,n
180,that,n
180,it,n
180,was,n
180,schwarz,n
180,moslem,n
180,male,n
180,.,n
181,not,n
181,a,n
181,single,n
181,arab,n
181,has,n
181,ever,n
181,shot,n
181,up,n
181,a,n
181,school,n
181,this,n
181,is,n
181,nt,n
181,only,n
181,rassistisch,n
181,its,n
181,blöd,B-B
181,.,n
182,ich,n
182,würde,n
182,beat,n
182,his,n
182,fucking,B-B
182,arsch,B
182,for,n
182,talking,n
182,to,n
182,me,n
182,like,n
182,that,n
182,honestly,n
182,.,n
183,my,n
183,family,n
183,considered,n
183,going,n
183,to,n
183,toronto,n
183,in,n
183,november,n
183,for,n
183,a,n
183,woche,n
183,langer,n
183,urlaub,n
183,but,n
183,as,n
183,weiße,n
183,christen,n
183,do,n
183,not,n
183,feel,n
183,safe,n
183,in,n
183,doing,n
183,so,n
183,we,n
183,might,n
183,get,n
183,arrested,n
183,for,n
183,our,n
183,own,n
183,safety,n
183,.,n
184,some,n
184,guy,n
184,was,n
184,walking,n
184,around,n
184,my,n
184,haus,n
184,bumsen,n
184,on,n
184,the,n
184,doors,n
184,including,n
184,the,n
184,garagentor,n
184,yeah,n
184,retard,B-B
184,keep,n
184,doing,n
184,that,n
184,i,n
184,m,n
184,so,n
184,gon,n
184,na,n
184,answer,n
184,.,n
185,so,n
185,the,n
185,durchschnittliche,n
185,europäische,n
185,is,n
185,welcoming,n
185,these,n
185,nigger,B-B
185,and,n
185,vergewaltiger,n
185,von,n
185,sandniggern,B-B
185,into,n
185,their,n
185,cities,n
185,towns,n
185,and,n
185,villages,n
185,.,n
186,jeder,n
186,that,n
186,uses,n
186,the,n
186,term,n
186,rad,n
186,in,n
186,2019,n
186,might,n
186,brauchen,n
186,to,n
186,be,n
186,medizin,n
186,.,n
187,dieser,n
187,spuckende,B-B
187,alte,B
187,rechte,B
187,retard,B
187,hat,n
187,mich,n
187,beschuldigt,n
187,ein,n
187,subversiver,n
187,jude,n
187,zu,n
187,sein,n
187,und,n
187,jetzt,n
187,behauptet,n
187,er,n
187,dass,n
187,ich,n
187,es,n
187,bin,n
187,sarcuck,B-B
187,the,B
187,fuckwad,B
187,ich,n
187,wünschte,n
187,ich,n
187,würde,n
187,mir,n
187,so,n
187,etwas,n
187,ausdenken,n
187,wo,n
187,es,n
187,die,n
187,weißen,n
187,schlecht,n
187,aussehen,n
187,lasst,n
187,aber,n
187,ich,n
187,bin,n
187,es,n
187,nicht,n
187,.,n
188,i,n
188,m,n
188,an,n
188,arschloch,B-B
188,sometimes,n
188,but,n
188,man,n
188,my,n
188,heart,n
188,is,n
188,big,n
188,.,n
189,jetzt,n
189,sind,n
189,also,n
189,white,n
189,male,n
189,milliardarssöhne,n
189,eine,n
189,geschützte,n
189,klasse,n
189,?,n
190,haltet,n
190,euch,n
190,zurück,n
190,",",n
190,es,n
190,gibt,n
190,einen,n
190,haufen,n
190,illegaler,n
190,immigrants,n
190,",",n
190,die,n
190,eine,n
190,kundgebung,n
190,abhalten,n
190,",",n
190,lasst,n
190,sie,n
190,bleiben,n
190,.,n
191,we,n
191,are,n
191,going,n
191,to,n
191,kill,n
191,jews,n
191,unequivocally,n
191,and,n
191,force,n
191,them,n
191,breed,n
191,with,n
191,niggers,B-B
191,and,n
191,sandnigger,B-B
191,and,n
191,spics,B-B
191,.,n
192,go,n
192,live,n
192,in,n
192,iran,n
192,schlampe,B-B
192,.,n
193,justin,n
193,trudeau,n
193,ist,n
193,ein,n
193,retarded,B-B
193,asshole,B
193,.,n
194,a,n
194,negro-honig-falle,B-B
194,.,n
195,if,n
195,i,n
195,can,n
195,not,n
195,pick,n
195,you,n
195,up,n
195,i,n
195,can,n
195,not,n
195,fick,B-B
195,with,n
195,you,n
195,.,n
196,i,n
196,wish,n
196,that,n
196,i,n
196,felt,n
196,that,n
196,way,n
196,you,n
196,are,n
196,a,n
196,better,n
196,person,n
196,i,n
196,am,n
196,so,n
196,angry,n
196,that,n
196,he,n
196,is,n
196,in,n
196,that,n
196,historischen,n
196,ort,n
196,and,n
196,what,n
196,it,n
196,means,n
196,to,n
196,die,n
196,meisten,n
196,amerikaner,n
196,i,n
196,will,n
196,i,n
196,can,n
196,think,n
196,of,n
196,is,n
196,weißer,B-B
196,abfall,B
196,does,n
196,not,n
196,belong,n
196,there,n
196,.,n
197,its,n
197,really,n
197,crazy,n
197,how,n
197,some,n
197,of,n
197,you,n
197,all,n
197,will,n
197,have,n
197,a,n
197,person,n
197,that,n
197,is,n
197,such,n
197,a,n
197,blessing,n
197,to,n
197,you,n
197,but,n
197,you,n
197,still,n
197,fick,B-B
197,them,B
197,over,B
197,.,n
198,die,n
198,endgültige,n
198,lösung,n
198,für,n
198,die,n
198,queers,n
198,und,n
198,die,n
198,coons,B-B
198,und,n
198,die,n
198,reds,n
198,und,n
198,die,n
198,jews,n
198,.,n
199,ich,n
199,bin,n
199,a,n
199,retard,B-B
199,.,n
200,the,n
200,konservative,n
200,first,n
200,lady,n
200,can,n
200,not,n
200,be,n
200,a,n
200,slut,B-B
200,if,n
200,she,n
200,has,n
200,never,n
200,had,n
200,sex,n
200,btw,n
200,.,n
201,ich,n
201,habe,n
201,es,n
201,aufgegeben,n
201,",",n
201,meine,n
201,rechtschreibung,n
201,zu,n
201,korrigieren,n
201,",",n
201,das,n
201,gibt,n
201,retarded,B-B
201,liberalen,n
201,etwas,n
201,zu,n
201,weinen,n
201,.,n
202,wenn,n
202,diese,n
202,ghettoabschaum-gangsta-pussies,B-B
202,so,n
202,knallhart,n
202,sind,n
202,",",n
202,warum,n
202,tun,n
202,sie,n
202,sich,n
202,dann,n
202,fast,n
202,immer,n
202,in,n
202,gruppen,n
202,von,n
202,mehreren,n
202,personen,n
202,zusammen,n
202,",",n
202,um,n
202,eine,n
202,einzelne,n
202,weiße,n
202,person,n
202,anzugreifen,n
202,?,n
203,diese,n
203,weißen,n
203,in,n
203,deiner,n
203,kopfzeile,n
203,do,n
203,nt,n
203,give,n
203,a,n
203,verdammt,B-B
203,about,n
203,you,n
203,continue,n
203,to,n
203,kiss,n
203,their,n
203,arsch,B-B
203,.,n
204,lol,n
204,tell,n
204,ur,n
204,enkel,n
204,i,n
204,said,n
204,hi,n
204,faggot,B-B
204,.,n
205,fick,B-B
205,red,n
205,vines,n
205,.,n
206,i,n
206,am,n
206,offended,n
206,because,n
206,nigger,B-B
206,",",n
206,faggot,B-B
206,",",n
206,kike,B-B
206,würstchen,B-B
206,(,n
206,spic,B-B
206,",",n
206,chink,B-B
206,),n
206,gook,B-B
206,cracker,B
206,.,n
207,oh,n
207,girl,n
207,you,n
207,done,n
207,and,n
207,and,n
207,went,n
207,all,n
207,voller,n
207,rückstand,n
207,and,n
207,shit,B-B
207,.,n
208,i,n
208,do,n
208,not,n
208,wanna,n
208,be,n
208,on,n
208,twitter,n
208,when,n
208,the,n
208,verdict,n
208,for,n
208,the,n
208,woman,n
208,who,n
208,killed,n
208,the,n
208,schwarzer,n
208,mann,n
208,in,n
208,his,n
208,eigene,n
208,wohnung,n
208,is,n
208,announced,n
208,if,n
208,it,n
208,not,n
208,guilty,n
208,on,n
208,mordanklage,n
208,i,n
208,just,n
208,can,n
208,not,n
208,be,n
208,on,n
208,here,n
208,.,n
209,fick,B-B
209,yes,n
209,read,n
209,this,n
209,thread,n
209,.,n
210,he,n
210,is,n
210,a,n
210,goddamn,B-B
210,lügner,n
210,.,n
211,i,n
211,mean,n
211,multiple,n
211,frauen,n
211,vergewaltigt,n
211,and,n
211,assaulted,n
211,just,n
211,is,n
211,not,n
211,enough,n
211,to,n
211,give,n
211,up,n
211,power,n
211,.,n
212,only,n
212,america,n
212,would,n
212,shut,n
212,down,n
212,the,n
212,whole,n
212,ass,B-B
212,government,n
212,over,n
212,a,n
212,verdammte,B-B
212,wand,n
212,you,n
212,all,n
212,president,n
212,retarded,B-B
212,.,n
213,ich,n
213,weiß,n
213,nicht,n
213,",",n
213,was,n
213,ich,n
213,tun,n
213,soll,n
213,.,n
213,moms,n
213,a,n
213,whore,B-B
213,.,n
214,is,n
214,it,n
214,wrong,n
214,that,n
214,ich,n
214,würde,n
214,ziemlich,n
214,anständig,n
214,bezahlen,n
214,money,n
214,to,n
214,see,n
214,him,n
214,being,n
214,bitten,n
214,by,n
214,a,n
214,labrador,n
214,.,n
215,made,n
215,a,n
215,joke,n
215,to,n
215,my,n
215,girlfriend,n
215,about,n
215,stealing,n
215,ausgefallener,n
215,schmuck,n
215,for,n
215,my,n
215,wife,n
215,.,n
216,the,n
216,unbestreitbare,n
216,tatsache,n
216,is,n
216,that,n
216,the,n
216,majority,n
216,of,n
216,the,n
216,illegale,n
216,einwanderer,n
216,in,n
216,india,n
216,are,n
216,muslim,n
216,.,n
217,i,n
217,like,n
217,how,n
217,they,n
217,have,n
217,to,n
217,specifically,n
217,say,n
217,non,n
217,hispanic,n
217,in,n
217,weiße,n
217,kategorien,n
217,on,n
217,graphs,n
217,because,n
217,the,n
217,kikes,B-B
217,will,n
217,lump,n
217,anyone,n
217,in,n
217,with,n
217,us,n
217,to,n
217,make,n
217,our,n
217,numbers,n
217,worse,n
217,.,n
218,nun,n
218,",",n
218,du,n
218,bist,n
218,white,B-B
218,trash,B
218,so,n
218,fuck,B-B
218,off,B
218,.,n
219,everyone,n
219,wow,n
219,you,n
219,are,n
219,so,n
219,nice,n
219,i,n
219,thought,n
219,you,n
219,were,n
219,gon,n
219,na,n
219,be,n
219,a,n
219,schlampe,B-B
219,.,n
220,these,n
220,böse,n
220,verrückt,n
220,dumm,B-B
220,lügen,n
220,weiß,n
220,schlampen,B-B
220,have,n
220,obviously,n
220,fucked,B-B
220,up,B
220,my,n
220,mother,n
220,and,n
220,geist,n
220,der,n
220,schwestern,n
220,with,n
220,their,n
220,drugs,n
220,and,n
220,lies,n
220,.,n
221,wie,n
221,viele,n
221,nigger,B-B
221,haben,n
221,autismus,n
221,ich,n
221,würde,n
221,sagen,n
221,",",n
221,wie,n
221,viele,n
221,weiße,n
221,weibliche,n
221,kinder,n
221,autism,n
221,haben,n
221,.,n
222,would,n
222,love,n
222,to,n
222,see,n
222,libtards,B-B
222,get,n
222,in,n
222,this,n
222,new,n
222,social-media-arena,n
222,so,n
222,they,n
222,can,n
222,actually,n
222,handle,n
222,wahrheitsgemäße,n
222,spottbeleidigungen,n
222,without,n
222,getting,n
222,their,n
222,schwuchtel,B-B
222,höschen,B
222,verdreht,n
222,and,n
222,bemerkungen,n
222,zur,n
222,berichterstattung,n
222,like,n
222,the,n
222,sacklose,B-B
222,hündinnen,B
222,they,n
222,are,n
222,.,n
223,either,n
223,failed,n
223,in,n
223,english,n
223,or,n
223,a,n
223,faggot,B-B
223,on,n
223,these,n
223,straßen,n
223,.,n
224,unlike,n
224,some,n
224,erwachsene,n
224,they,n
224,do,n
224,nt,n
224,still,n
224,erwarten,n
224,their,n
224,mammy,n
224,to,n
224,clear,n
224,up,n
224,after,n
224,them,n
224,.,n
225,because,n
225,you,n
225,are,n
225,muslim,n
225,and,n
225,pakistan,n
225,is,n
225,a,n
225,moslemisches,n
225,land,n
225,.,n
226,i,n
226,was,n
226,just,n
226,talking,n
226,about,n
226,this,n
226,scheiße,B-B
226,.,n
227,they,n
227,must,n
227,have,n
227,planted,n
227,a,n
227,gehirn,n
227,der,n
227,weißen,n
227,person,n
227,in,n
227,her,n
227,.,n
228,this,n
228,is,n
228,such,n
228,an,n
228,accurate,n
228,aussage,n
228,you,n
228,are,n
228,the,n
228,most,n
228,loyal,n
228,queen,n
228,.,n
229,nein,n
229,shit,B-B
229,ist,n
229,nicht,n
229,dieser,n
229,sandnigger,B-B
229,i,n
229,m,n
229,gefängnis,n
229,.,n
230,kann,n
230,mir,n
230,niemand,n
230,sagen,n
230,",",n
230,dass,n
230,ich,n
230,kein,n
230,guter,n
230,nigger,B-B
230,bin,n
230,",",n
230,honestly,n
230,gesagt,n
230,",",n
230,ich,n
230,bin,n
230,wahrscheinlich,n
230,zu,n
230,gut,n
230,.,n
231,i,n
231,just,n
231,got,n
231,the,n
231,most,n
231,verzögerter,n
231,schnitt,n
231,in,n
231,my,n
231,life,n
231,.,n
232,ich,n
232,habe,n
232,gerade,n
232,gesehen,n
232,",",n
232,wie,n
232,meine,n
232,beiden,n
232,lehrer,n
232,der,n
232,4,n
232,.,n
232,klasse,n
232,retarded,B-B
232,assholes,B
232,sind,n
232,.,n
233,as,n
233,if,n
233,only,n
233,essen,B-B
233,muschi,B
233,is,n
233,what,n
233,makes,n
233,someone,n
233,a,n
233,lesbian,n
233,.,n
234,well,n
234,this,n
234,gives,n
234,more,n
234,credence,n
234,to,n
234,the,n
234,hypothesis,n
234,that,n
234,zionism,n
234,is,n
234,behind,n
234,the,n
234,muslimische,n
234,invasion,n
234,to,n
234,stärke,n
234,hinzufügen,n
234,and,n
234,credence,n
234,to,n
234,zionsim,n
234,and,n
234,israel,n
234,expansionism,n
234,.,n
235,i,n
235,can,n
235,not,n
235,get,n
235,the,n
235,14,n
235,days,n
235,free,n
235,trial,n
235,bitte,n
235,fix,n
235,i,n
235,do,n
235,nt,n
235,have,n
235,money,n
235,for,n
235,ps,n
235,plus,n
235,i,n
235,need,n
235,this,n
235,.,n
236,if,n
236,you,n
236,are,n
236,a,n
236,schlampe,B-B
236,for,n
236,iced,n
236,coffee,n
236,and,n
236,saving,n
236,the,n
236,environment,n
236,like,n
236,me,n
236,starbucks,n
236,is,n
236,selling,n
236,a,n
236,reusable,n
236,color,n
236,changing,n
236,cup,n
236,.,n
237,i,n
237,do,n
237,nt,n
237,care,n
237,i,n
237,am,n
237,müde,n
237,of,n
237,people,n
237,acting,n
237,like,n
237,america,n
237,is,n
237,some,n
237,kind,n
237,of,n
237,holy,n
237,place,n
237,and,n
237,it,n
237,should,n
237,be,n
237,all,n
237,artists,n
237,groups,n
237,biggest,n
237,goal,n
237,.,n
238,if,n
238,a,n
238,neger,B-B
238,switch,n
238,up,n
238,that,n
238,to,n
238,me,n
238,is,n
238,hure,B-B
238,scheiße,B-B
238,just,n
238,do,n
238,what,n
238,right,n
238,by,n
238,your,n
238,child,n
238,even,n
238,if,n
238,you,n
238,do,n
238,nt,n
238,feel,n
238,.,n
239,you,n
239,are,n
239,very,n
239,hübsch,n
239,.,n
240,die,n
240,feminist,n
240,bewegung,n
240,hat,n
240,einiges,n
240,über,n
240,die,n
240,islamification,n
240,des,n
240,westens,n
240,zu,n
240,sagen,n
240,",",n
240,zum,n
240,beispiel,n
240,wie,n
240,sehr,n
240,sie,n
240,den,n
240,islam,n
240,lieben,n
240,und,n
240,wie,n
240,großartig,n
240,er,n
240,für,n
240,sie,n
240,ist,n
240,.,n
241,can,n
241,this,n
241,lehrer-ton,n
241,even,n
241,more,n
241,ghetto,n
241,and,n
241,dumb,B-B
241,then,n
241,she,n
241,is,n
241,.,n
242,trudeau,n
242,ist,n
242,eine,n
242,muzzie,B-B
242,loving,B
242,faggot,B
242,",",n
242,er,n
242,liebt,n
242,die,n
242,goathumpers,B-B
242,auf,n
242,kosten,n
242,der,n
242,kanadier,n
242,",",n
242,doch,n
242,die,n
242,kanadier,n
242,haben,n
242,ihn,n
242,gewählt,n
242,",",n
242,was,n
242,mit,n
242,kanada,n
242,nicht,n
242,stimmt,n
242,.,n
243,maximum,n
243,inclusivity,n
243,we,n
243,are,n
243,all,n
243,weiße,n
243,oberhäupter,n
243,now,n
243,.,n
244,i,n
244,asked,n
244,mutter,n
244,for,n
244,a,n
244,lift,n
244,to,n
244,the,n
244,station,n
244,in,n
244,the,n
244,morning,n
244,and,n
244,she,n
244,basically,n
244,told,n
244,me,n
244,to,n
244,verpiss,B-B
244,dich,B
244,und,n
244,hahaha,n
244,.,n
245,so,n
245,muslimes,n
245,think,n
245,they,n
245,can,n
245,menschen,n
245,töten,n
245,who,n
245,do,n
245,not,n
245,live,n
245,like,n
